dataset,source_row_id,task_label,source_study_id,source_citation,source_doi_or_url,original_material_label,verified_material_group,grouping_rule,provenance_confidence
Dataset III,2672,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2673,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2674,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2675,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2676,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2677,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2678,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2679,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2680,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2681,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2682,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2683,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2684,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2685,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2686,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2687,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2688,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2689,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2690,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2691,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2692,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2693,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2694,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2695,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2696,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2697,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2698,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2699,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2700,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2701,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2702,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2703,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2704,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2705,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2706,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2707,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2708,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2709,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2710,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2711,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2712,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2713,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2714,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2715,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2716,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2717,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2718,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2719,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2720,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2721,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2722,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2723,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2724,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2725,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2726,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2727,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2728,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2729,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2730,DCF,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2731,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2732,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2733,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2734,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2735,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2736,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2737,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2738,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2739,IBU,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2740,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2741,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2742,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2743,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2744,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2745,NPX,Shin2021_Competitive,"Shin et al., Competitive adsorption of pharmaceuticals in lake water and wastewater effluent by pristine and NaOH-activated biochars from spent coffee wastes, Environmental Pollution 270 (2021) 116244.",https://doi.org/10.1016/j.envpol.2020.116244,Pristine SCW Biochar,Shin2021_Competitive::Pristine SCW Biochar,source study + source-specific material label,material label and source study verified from source article/SI
