dataset,source_row_id,task_label,source_study_id,source_citation,source_doi_or_url,original_material_label,verified_material_group,grouping_rule,provenance_confidence
Dataset II,1234,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1235,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1236,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1237,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1238,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1239,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1240,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1241,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1242,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1243,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1244,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1245,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1246,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1247,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1248,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1249,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1250,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1251,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1252,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1253,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1254,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1255,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1256,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1257,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1258,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1259,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1260,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1261,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1262,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1263,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1264,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1265,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1266,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1267,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1268,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1269,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1270,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1271,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1272,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1273,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1274,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1275,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1276,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1277,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-HP,Shin2022_Postmodification::RCWB-HP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1278,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1279,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1280,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1281,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1282,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1283,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1284,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1285,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1286,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1287,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1288,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1289,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1290,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1291,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1292,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1293,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1294,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1295,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1296,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1297,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1298,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1299,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1300,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1301,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1302,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1303,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1304,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
Dataset II,1305,Sr(II),Shin2022_Postmodification,"Shin et al., NaOH-assisted H2O2 post-modification as a novel approach to enhance adsorption capacity of residual coffee waste biochars toward radioactive strontium, Journal of Hazardous Materials 435 (2022) 129081.",https://doi.org/10.1016/j.jhazmat.2022.129081,RCWB-NHP,Shin2022_Postmodification::RCWB-NHP,source study + source-specific material label,material label and source study verified from source article/SI
